worker_id,platform,tenure_months,avg_rating,completion_rate,cancellation_rate,jobs_completed,tenure_normalized,cancellation_reliability,jobs_completed_log,average_monthly_jobs,income_mean,income_volatility,income_consistency,income_trend,income_trend_normalized,recent_income_change,work_volume_trend,work_volume_trend_normalized,latent_reliability
W03451,Home Services,39,4.58,0.889,0.148,2154,0.65,0.852,7.675546002537848,52.25,13288.333333333334,0.2086385641330788,0.8273772074427154,658.5454545454547,0.0495581679075972,0.6241948405704214,0.1853146853146855,0.0035466925419078,0.7405233744062809
W03452,Ride-Hailing,25,4.94,0.661,0.35,1866,0.4166666666666667,0.65,7.532088143541722,74.58333333333333,18592.833333333332,0.2081921877261568,0.827682888665272,214.45454545454575,0.0115342584752841,-0.0078706658157839,0.7097902097902116,0.0095167402429972,0.48434253089252505
W03453,Delivery,12,4.38,0.915,0.211,1019,0.2,0.789,6.927557906278317,89.41666666666667,38607.333333333336,0.1440544541567471,0.8740842679005817,826.1398601398599,0.0213985217007095,0.2337367847571929,2.262237762237764,0.0252999563344391,0.8138556085711175
W03454,Delivery,17,4.16,0.837,0.297,1240,0.2833333333333333,0.7030000000000001,7.123672785204607,76.58333333333333,33606.333333333336,0.2464775264934073,0.8022607538005131,490.5454545454544,0.0145968157156524,0.0464779671920232,-1.891608391608391,-0.0247000007609365,0.25010709873139275
W03455,Freelance,50,4.26,0.525,0.125,2407,0.8333333333333334,0.875,7.786551806428712,45.333333333333336,11307.666666666666,0.3071328534851365,0.7650331772579619,173.895104895105,0.0153785135361057,0.2879088206144699,0.4265734265734253,0.0094097079391196,0.5165521703245876
W03456,Home Services,12,4.39,0.895,0.167,693,0.2,0.833,6.542471960506805,50.166666666666664,15171.0,0.0808196919442,0.9252237051687874,60.06993006992992,0.0039595234374747,0.0334836527621195,0.9440559440559458,0.0188183909114142,0.5435001813777035
W03457,Freelance,51,4.82,0.932,0.044,4301,0.85,0.956,8.366835309827675,78.41666666666667,17113.666666666668,0.2402632434774221,0.8062804451063329,-601.0909090909095,-0.0351234437831894,-0.1756688351862614,-0.2552447552447545,-0.0032549809382965,0.7929616780345139
W03458,Freelance,28,4.23,0.508,0.101,1753,0.4666666666666667,0.899,7.469654172932128,55.666666666666664,20896.916666666668,0.3879571401484977,0.7204833428019325,867.4230769230768,0.0415096203310573,0.1922736916548799,0.9370629370629382,0.0168334659352623,0.18002525888812634
W03459,Delivery,25,4.26,0.773,0.125,1364,0.4166666666666667,0.875,7.21890970761906,57.333333333333336,26879.583333333332,0.0722969751975973,0.932577469796299,-117.54895104895104,-0.0043731686459283,0.0070949231083206,-0.4755244755244756,-0.0082940315498455,0.40449841588162894
W03460,Home Services,27,4.65,0.677,0.35,1178,0.45,0.65,7.072421900537371,49.833333333333336,12676.583333333334,0.1978376572869838,0.8348376709619634,-286.3881118881122,-0.0225919007004867,-0.1918554631488385,0.4475524475524466,0.0089809855696143,0.30381058513218456
W03461,Ride-Hailing,17,4.76,0.897,0.118,652,0.2833333333333333,0.882,6.481577129276431,39.166666666666664,28004.833333333332,0.284284017569241,0.7786439652910232,1474.7832167832173,0.0526617387516399,0.6549788746667499,0.4685314685314677,0.0119625055795268,0.7237877226099233
W03462,Home Services,12,4.16,0.953,0.084,436,0.2,0.916,6.07993319509559,35.5,19156.833333333332,0.2329866155702182,0.8110388120778836,-105.65034965035048,-0.0055150216015355,-0.0543130990415335,-1.2797202797202794,-0.0360484585836698,0.1608169377140497
W03463,Delivery,21,4.11,0.869,0.036,970,0.35,0.964,6.878326468291325,46.333333333333336,23245.583333333332,0.2475796485886666,0.8015520300697891,-667.3811188811189,-0.0287100181273626,-0.186899620468525,0.3776223776223776,0.0081501232580369,0.19899941445278038
W03464,Delivery,26,4.35,0.809,0.066,1212,0.4333333333333333,0.934,7.10085190894405,49.25,24244.75,0.2157494895669165,0.8225378736175555,589.3041958041957,0.0243064661753243,0.40913718503436,0.22027972027972,0.0044726846757303,0.45810310163709456
W03465,Home Services,28,4.71,0.873,0.056,1864,0.4666666666666667,0.944,7.5310163320779155,68.5,21308.833333333332,0.2852407488614826,0.7780643438871977,-331.7762237762232,-0.0155698915368222,-0.0078953027556758,-0.2237762237762255,-0.0032668061865142,0.5784097389326824
W03466,Home Services,28,4.59,0.928,0.114,1284,0.4666666666666667,0.886,7.158513997329321,48.083333333333336,25246.583333333332,0.308975778063265,0.7639560767729259,363.87762237762394,0.0144129452121623,0.0952979300310825,-0.0454545454545448,-0.0009453285016543,0.7232795713364946
W03467,Ride-Hailing,32,4.36,0.667,0.267,1898,0.5333333333333333,0.733,7.549082710812286,56.75,21071.75,0.0951461599346815,0.9131201264127552,33.77272727272649,0.0016027490489744,0.0330913004593065,0.6398601398601421,0.011275068543791,0.48197625493719753
W03468,Delivery,60,4.73,0.904,0.043,3203,1.0,0.957,8.07215530818825,47.416666666666664,28385.666666666668,0.1659543475308653,0.8576665133739534,-227.27972027972123,-0.0080068480669723,0.0110988302477663,0.0594405594405574,0.0012535794609607,0.7882224177567229
W03469,Delivery,24,4.58,0.865,0.131,1146,0.4,0.869,7.044905117129371,49.583333333333336,24163.0,0.2156308383850072,0.82261815711135,734.4335664335664,0.0303949661231455,0.3622245423020994,-0.2202797202797206,-0.004442616207322,0.7744516111820663
W03470,Freelance,41,4.52,0.926,0.35,2494,0.6833333333333333,0.65,7.822044008185619,60.166666666666664,26643.416666666668,0.2441740855060853,0.8037460445844569,764.7937062937062,0.0287047909756458,0.498510785051417,0.9020979020979004,0.014993316932375,0.7967702612016945
W03471,Ride-Hailing,29,4.15,0.743,0.281,397,0.4833333333333333,0.719,5.986452005284438,14.666666666666666,37235.083333333336,0.1233961166361812,0.8901579640441789,859.9755244755254,0.0230958399307693,0.2181539616034019,0.1328671328671331,0.0090591226954863,0.2248876061362294
W03472,Ride-Hailing,60,4.36,0.711,0.063,4296,1.0,0.937,8.365672383774996,74.33333333333333,17599.416666666668,0.1273208351705263,0.88705891774699,239.47202797202792,0.0136068162091751,0.1576219634209789,0.0699300699300689,0.0009407632726018,0.7118178516784716
W03473,Ride-Hailing,22,5.0,0.946,0.096,1264,0.3666666666666666,0.904,7.142827401161621,53.25,24884.833333333332,0.1417472770096112,0.8758505670529241,430.12587412587453,0.017284659630399,0.2831353186236692,0.1573426573426571,0.002954791687186,0.9217793562380622
W03474,Ride-Hailing,21,4.47,0.703,0.279,839,0.35,0.721,6.733401891837359,35.416666666666664,18418.166666666668,0.1495005182795008,0.8699430614409259,-26.706293706293906,-0.0014499973960289,-0.0846818961746795,0.2132867132867129,0.0060222130810366,0.3230941918390432
W03475,Ride-Hailing,40,4.31,0.978,0.131,1379,0.6666666666666666,0.869,7.22983877815125,34.166666666666664,26383.666666666668,0.2637508212181863,0.7912952325807828,145.30769230769195,0.0055074866637575,0.1203228072108301,0.2097902097902096,0.0061402012621524,0.496027526206618
W03476,Ride-Hailing,40,4.45,0.839,0.047,2319,0.6666666666666666,0.953,7.749322464660356,57.25,17823.0,0.2448784535203865,0.8032912748807759,5.916083916083909,0.0003319353597084,0.0187683777199026,-0.2272727272727271,-0.0039698292973402,0.6609633288831291
W03477,Home Services,18,4.58,0.741,0.132,280,0.3,0.868,5.638354669333745,14.916666666666666,22293.416666666668,0.1054520352971979,0.9046073172511304,421.21328671328655,0.0188940660380285,0.1928949668397511,-0.0244755244755247,-0.0016408172832754,0.26201475441839384
W03478,Freelance,28,4.77,0.808,0.076,1982,0.4666666666666667,0.924,7.592366128519796,86.33333333333333,15350.25,0.1661266871288294,0.8575397605059043,109.71678321678291,0.0071475567640125,0.1489382427430352,0.524475524475521,0.006075006075006,0.7124577218958961
W03479,Freelance,32,4.71,0.807,0.056,1146,0.5333333333333333,0.944,7.044905117129371,39.666666666666664,17105.25,0.2581105216376576,0.7948427286804023,445.6048951048948,0.0260507677528767,0.3408496324903449,0.5384615384615389,0.0135746606334841,0.7989385771467538
W03480,Ride-Hailing,31,4.38,0.877,0.094,2107,0.5166666666666667,0.906,7.653494909661253,75.25,41172.75,0.2429622927605562,0.8045296352305674,-1511.4020979020984,-0.0367087964224419,-0.274271978021978,-0.2132867132867129,-0.0028343749273981,0.39686441718491994
W03481,Ride-Hailing,27,4.87,0.913,0.104,1805,0.45,0.896,7.498869733976931,66.91666666666667,52362.333333333336,0.1001959067494434,0.908929031516328,-923.4545454545464,-0.0176358555218677,-0.1094325090436177,1.5979020979020984,0.0238789852737548,0.814512673355176
W03482,Home Services,12,4.75,0.871,0.067,701,0.2,0.933,6.553933404025811,53.5,27097.666666666668,0.1044854185354764,0.9053990059243862,-229.25874125874088,-0.0084604606027114,-0.0550317094819712,-0.6153846153846169,-0.0115025161754134,0.7009803574753658
W03483,Home Services,31,4.44,0.89,0.212,2223,0.5166666666666667,0.788,7.707062655370473,67.75,16778.666666666668,0.1291512116839873,0.8856209776444606,342.53846153846183,0.0204151180986845,0.2974886390815596,0.7097902097902088,0.0104766082625861,0.8306541996016517
W03484,Ride-Hailing,32,4.52,0.772,0.189,1315,0.5333333333333333,0.8109999999999999,7.182352111885263,44.25,29989.416666666668,0.2478050477626497,0.801407240492438,1150.5349650349656,0.0383646997146759,0.3066872893717619,-0.2832167832167846,-0.0064003792817352,0.6616777815268939
W03485,Home Services,27,4.7,0.691,0.194,1125,0.45,0.806,7.026426808699636,50.666666666666664,38810.666666666664,0.3933802025909433,0.7176792078289427,-1376.5944055944071,-0.0354694861960906,-0.1259972622817084,0.4335664335664351,0.0085572322414428,0.23490502955981932
W03486,Home Services,17,4.82,0.972,0.097,1596,0.2833333333333333,0.903,7.3758821482150125,85.25,18725.0,0.0935746947021968,0.9144322786952572,78.09790209790236,0.0041707824885395,0.0436175649644219,0.6958041958041946,0.008161926050489,0.910868121371304
W03487,Home Services,47,4.17,0.743,0.119,3129,0.7833333333333333,0.881,8.048788283534199,68.66666666666667,20974.083333333332,0.1045152261255879,0.9053745718905064,391.74475524475497,0.0186775626385621,0.1466249441215914,-0.7972027972027975,-0.0116097494738271,0.6580462071293286
W03488,Home Services,12,4.57,0.909,0.212,836,0.2,0.788,6.729824070489475,72.0,22477.75,0.0828862794864802,0.92345800195586,360.97552447552374,0.0160592374448298,0.1481992017823654,1.671328671328671,0.0232128982128982,0.7569944146941447
W03489,Delivery,40,4.54,0.822,0.121,2219,0.6666666666666666,0.879,7.705262474866325,52.916666666666664,25146.166666666668,0.2462560305126523,0.8024033388938918,148.3076923076918,0.0058978250750356,0.2023572559284045,-1.0664335664335671,-0.0201530752711855,0.577803064453199
W03490,Ride-Hailing,12,4.41,0.778,0.047,439,0.2,0.953,6.0867747269123065,39.0,18236.416666666668,0.3977504731523699,0.7154352791916309,-34.22727272727248,-0.0018768639340114,-0.1645961581250462,0.4475524475524463,0.011475703783396,0.14108537505314886
W03491,Ride-Hailing,38,4.41,0.844,0.11,1907,0.6333333333333333,0.89,7.553810852008231,52.083333333333336,24104.25,0.2465749245945891,0.802198071106893,-263.86363636363706,-0.0109467681576334,-0.039089286402219,-0.5769230769230769,-0.011076923076923,0.35413866161227
W03492,Delivery,12,4.81,0.754,0.04,389,0.2,0.96,5.966146739123692,33.166666666666664,23508.666666666668,0.2347581653117391,0.8098751869743903,-1037.7902097902088,-0.0441450050955764,-0.3045871559633028,0.643356643356644,0.0193976877393963,0.2440850308128901
W03493,Freelance,36,4.68,0.946,0.045,1052,0.6,0.955,6.959398512133975,26.083333333333332,10646.583333333334,0.1609002270013796,0.8614004689989706,58.423076923077424,0.0054874953864458,0.0593945625548128,-0.8146853146853147,-0.0312339417770727,0.7515245577563725
W03494,Ride-Hailing,53,5.0,0.947,0.11,2784,0.8833333333333333,0.89,7.932003152361385,56.833333333333336,16249.166666666666,0.1047752946480475,0.905161443095606,-88.1818181818182,-0.0054268517266619,-0.0308855765015343,0.3216783216783224,0.0056600291204396,0.9440815025704173
W03495,Delivery,53,4.41,0.886,0.097,2112,0.8833333333333333,0.903,7.655864017616056,42.75,13599.75,0.0689448393914825,0.9355019671260768,-195.3111888111887,-0.014361380820323,-0.0971004259390018,0.4860139860139855,0.0113687482108534,0.8994286691687898
W03496,Home Services,47,4.58,0.758,0.018,2806,0.7833333333333333,0.982,7.939871576361883,63.833333333333336,25309.833333333332,0.1767857332793467,0.8497723686820214,-224.72727272727255,-0.0088790498841928,0.0390418160398271,0.9370629370629376,0.0146798371341452,0.7306821899367967
W03497,Home Services,22,4.63,0.777,0.257,908,0.3666666666666666,0.743,6.812345094177479,42.583333333333336,16600.75,0.1695407015773372,0.8550365101884176,-73.05244755244728,-0.0044005510324802,-0.0057949304214136,-0.0664335664335679,-0.0015600837518646,0.503210045661808
W03498,Home Services,15,4.77,0.733,0.143,330,0.25,0.857,5.802118375377063,21.916666666666668,17822.416666666668,0.0804454536324144,0.9255441786885584,92.84265734265712,0.0052093192005942,0.0594705893264574,0.2832167832167829,0.012922438777952,0.6012900585873172
W03499,Delivery,12,4.89,0.924,0.099,811,0.2,0.901,6.699500340161678,68.16666666666667,17433.916666666668,0.1388401009003928,0.8780863961581414,-147.1643356643362,-0.0084412664393258,-0.036285412777011,0.2237762237762255,0.0032827807888932,0.7024863497169627
W03500,Freelance,20,4.57,0.906,0.35,1387,0.3333333333333333,0.65,7.23561914106675,67.83333333333333,19511.25,0.2393470970721894,0.8068764612935161,284.4160839160843,0.0145770303756081,0.1169329073482428,1.7132867132867131,0.0252572979845707,0.5810807917139876
W03501,Ride-Hailing,39,4.28,0.861,0.071,2706,0.65,0.929,7.903596289614301,68.41666666666667,24022.25,0.1129261059411118,0.8985322517476401,525.8846153846159,0.0218915636705394,0.2560708194591082,-0.1293706293706308,-0.0018909227191809,0.7662146950087202
W03502,Ride-Hailing,31,4.37,0.703,0.289,1804,0.5166666666666667,0.7110000000000001,7.498315870766981,45.416666666666664,21416.333333333332,0.105715760273582,0.9043915587786996,117.26573426573464,0.0054755280673193,0.051401640547284,0.1573426573426582,0.0034644254827741,0.5019256640891914
W03503,Delivery,60,4.59,0.9,0.204,4918,1.0,0.796,8.50086053679534,75.16666666666667,25569.75,0.1362545690533125,0.8800844698324645,-49.374125874127074,-0.0019309584909561,-0.0754815414818984,0.8251748251748238,0.0109779355899089,0.8918174424010611
W03504,Ride-Hailing,16,4.83,0.858,0.218,894,0.2666666666666666,0.782,6.796823718274855,50.916666666666664,28680.75,0.2896138828458397,0.7754258955349195,-425.1433566433573,-0.014823299831537,0.0184570385473488,-0.940559440559442,-0.0184725258375013,0.21913125228714944
W03505,Home Services,55,4.19,0.87,0.02,3069,0.9166666666666666,0.98,8.029432840581244,55.5,11779.166666666666,0.2458419371213702,0.8026700420043572,302.951048951049,0.0257192259456143,0.2239397262212161,-0.8671328671328664,-0.0156240156240156,0.7251094235871648
W03506,Ride-Hailing,21,4.26,0.757,0.116,1452,0.35,0.884,7.281385663570283,63.666666666666664,30906.916666666668,0.1394302565280782,0.877631600767798,-27.01048951049036,-0.0008739302532763,-0.0579841937993943,-0.2517482517482518,-0.0039541610222238,0.5322816090904553
W03507,Ride-Hailing,12,4.74,0.725,0.165,441,0.2,0.835,6.091309882077698,32.583333333333336,17839.416666666668,0.2228611928004485,0.8177543010502453,-65.39510489510516,-0.0036657647566076,-0.0295236741975717,0.024475524475524,0.0007511669915761,0.28829904422523905
W03508,Home Services,26,4.23,0.868,0.184,1467,0.4333333333333333,0.8160000000000001,7.291656209174461,56.666666666666664,19234.166666666668,0.1821850713300596,0.8458912434707995,189.86013986013995,0.0098709833989934,0.1700330372509841,0.3496503496503492,0.0061703002879473,0.5791937674771718
W03509,Home Services,31,4.27,0.968,0.325,1660,0.5166666666666667,0.675,7.415175109613295,53.666666666666664,37585.75,0.1312678771281529,0.8839639312826677,206.632867132867,0.0054976385234528,0.1108565834557023,-0.2937062937062961,-0.0054727880814837,0.6914449063472764
W03510,Delivery,44,4.83,0.761,0.312,2958,0.7333333333333333,0.688,7.99260665240021,64.25,18504.583333333332,0.2213821058710351,0.818744596955467,-80.90559440559443,-0.0043721921725119,-0.0532339487160794,0.0174825174825164,0.0002721014394165,0.4502060892499322
W03511,Freelance,16,4.49,0.738,0.295,1121,0.2666666666666666,0.7050000000000001,7.022868086082641,61.666666666666664,28118.083333333332,0.3284493358884092,0.7527573487258687,485.83566433566455,0.0172784061621909,0.3831394403464943,-0.0209790209790219,-0.0003402003402003,0.27574004178975914
W03512,Home Services,26,4.48,0.686,0.052,1882,0.4333333333333333,0.948,7.540621528657152,72.08333333333333,17977.666666666668,0.4517532559883886,0.6888222884123486,1063.818181818182,0.0591744302274033,0.8905595197644128,0.8636363636363603,0.0119810825013136,0.33493433525096483
W03513,Freelance,22,4.89,0.931,0.078,2045,0.3666666666666666,0.922,7.6236419465115715,83.75,23450.833333333332,0.2546088699464778,0.7970611590229396,-644.2797202797215,-0.0274736386175212,-0.2620924228557377,-0.6608391608391595,-0.0078906168458407,0.49337513613574185
W03514,Freelance,18,4.28,0.936,0.153,941,0.3,0.847,6.848005274576363,50.25,38474.916666666664,0.2172677439591182,0.821511951633202,1603.6538461538462,0.0416805021320084,0.5777034042189351,-0.926573426573426,-0.0184392721706154,0.6908918868002507
W03515,Freelance,52,4.23,0.71,0.35,1015,0.8666666666666667,0.65,6.923628628138427,21.166666666666668,17180.333333333332,0.1733233293970071,0.8522799938819241,-383.6923076923081,-0.0223332283633791,-0.1709300931292217,-0.0769230769230777,-0.0036341611144761,0.2904212527536803
W03516,Home Services,31,4.96,0.654,0.35,519,0.5166666666666667,0.65,6.253828811575473,16.583333333333332,18032.333333333332,0.0903898011394918,0.9171032221275074,-191.8391608391609,-0.0106386210421554,-0.0917322907253379,-0.1223776223776223,-0.0073795551182485,0.28831185671694676
W03517,Ride-Hailing,12,4.61,0.663,0.23,924,0.2,0.77,6.829793737512425,74.0,35762.333333333336,0.2540074740128079,0.797443412996585,68.27272727272805,0.0019090680307789,-0.0256809677138631,-0.9440559440559424,-0.0127575127575127,0.21497261735395903
W03518,Delivery,27,4.72,0.912,0.191,930,0.45,0.8089999999999999,6.836259277277067,35.583333333333336,18538.166666666668,0.1600762408234536,0.862012309889368,-87.23076923076938,-0.0047054690358145,-0.0138376858313757,-0.143356643356642,-0.0040287581271187,0.6588980693264186
W03519,Ride-Hailing,12,4.47,0.958,0.043,653,0.2,0.957,6.483107351457199,49.583333333333336,28828.916666666668,0.1184795404748545,0.8940708916100928,63.590909090907346,0.002205802938285,0.0002118142513612,0.4020979020979028,0.0081095375213022,0.7231562111863781
W03520,Home Services,25,4.52,0.927,0.077,1950,0.4166666666666667,0.923,7.576097340623111,77.58333333333333,21183.25,0.1605672413384583,0.8616476188374236,279.04545454545496,0.0131729292976977,0.0099774258585928,0.2552447552447567,0.0032899431395672,0.7990028358263523
W03521,Ride-Hailing,12,4.37,0.809,0.324,631,0.2,0.6759999999999999,6.448889394146858,57.75,20602.166666666668,0.1355132042637731,0.8806590678514963,-442.00000000000045,-0.0214540541852394,-0.1880370175306599,0.0664335664335662,0.0011503647867284,0.18067979189818817
W03522,Freelance,31,4.63,0.749,0.135,3105,0.5166666666666667,0.865,8.041091003708633,87.08333333333333,31891.833333333332,0.1091654388457647,0.9015787591079596,299.7832167832165,0.0093999994810547,0.0687324458246752,1.234265734265732,0.0141733864221902,0.6801244307258546
W03523,Delivery,12,4.76,0.895,0.045,867,0.2,0.955,6.7661917146603505,73.33333333333333,19653.083333333332,0.1723846036202334,0.8529624126008453,-339.1923076923081,-0.0172589868947946,-0.2597077709969885,-0.5594405594405577,-0.0076287349014621,0.5192046993158052
W03524,Delivery,12,4.6,0.736,0.206,556,0.2,0.794,6.322565239927284,46.583333333333336,27021.166666666668,0.3157725254340233,0.7600097894354026,-1077.3006993007004,-0.0398687707525841,-0.3618265128772318,-0.0944055944055946,-0.0020265959443061,0.06191159321590781
W03525,Ride-Hailing,35,4.82,0.857,0.182,1614,0.5833333333333334,0.8180000000000001,7.387090235656757,41.916666666666664,22829.416666666668,0.232415314573888,0.8114147789097813,-282.9055944055942,-0.0123921516934186,-0.0276582771586329,0.6818181818181823,0.0162660401228989,0.5647881280403503
W03526,Ride-Hailing,22,4.72,0.94,0.051,1609,0.3666666666666666,0.949,7.383989457978509,72.08333333333333,13895.75,0.1030739541792841,0.9065575306272424,-279.98951048951074,-0.020149291005488,-0.1435366659326139,0.1503496503496488,0.0020857754961801,0.8751560151216976
W03527,Delivery,12,4.29,0.856,0.294,611,0.2,0.706,6.416732282512326,49.25,23575.5,0.3582315828859697,0.7362514703679622,-143.56643356643403,-0.0060896453337759,-0.0309152958681199,0.6678321678321666,0.0135600440168967,0.14652475243415305
W03528,Delivery,50,4.51,0.978,0.14,3217,0.8333333333333334,0.86,8.076515327552329,75.91666666666667,22656.916666666668,0.1546838206689295,0.8660379422487114,213.72377622377704,0.0094330477252543,0.0960002438875677,-1.2902097902097889,-0.0169950795636854,0.7694609840290472
W03529,Home Services,17,4.44,0.898,0.076,1666,0.2833333333333333,0.924,7.418780882750794,84.5,10229.416666666666,0.2989203275023102,0.7698701597217258,83.61888111888129,0.0081743547891014,-0.011462128984328,1.1188811188811172,0.0132411966731493,0.2995970572289108
W03530,Ride-Hailing,19,4.74,0.901,0.205,658,0.3166666666666666,0.795,6.490723534502507,30.25,18820.5,0.1993053002975794,0.8338160431308637,147.6923076923081,0.0078474167897934,0.0326104949511669,0.1573426573426573,0.0052014101600878,0.5832822650410566
W03531,Delivery,20,4.67,0.813,0.113,665,0.3333333333333333,0.887,6.501289670540389,36.333333333333336,25623.666666666668,0.1356060151544708,0.8805870932833821,436.39160839160854,0.0170308025806198,0.1913951281240113,-0.1748251748251748,-0.0048117020594084,0.7588630794399622
W03532,Delivery,33,4.58,0.74,0.35,998,0.55,0.65,6.906754778648554,27.0,21442.25,0.0932348769117312,0.9147165180321456,-81.10839160839083,-0.0037826436875043,-0.0234148829255853,0.006993006993006,0.0002590002590002,0.3843244974470322
W03533,Ride-Hailing,18,4.8,0.898,0.35,467,0.3,0.65,6.148468295917647,29.25,12574.75,0.1844945733726971,0.8442419429180056,-292.7447552447551,-0.0232803638437945,-0.1026366068016813,0.6748251748251755,0.0230709461478692,0.6154559688372194
W03534,Delivery,21,4.08,0.5,0.326,763,0.35,0.6739999999999999,6.638567789166521,40.166666666666664,37934.25,0.2256212447417209,0.8159127497914196,-827.1013986013984,-0.0218035521620013,-0.0521307141880498,0.2167832167832162,0.0053970925340219,0.06415632168487574
W03535,Home Services,42,4.4,0.852,0.024,2337,0.7,0.976,7.757051142032013,51.583333333333336,28462.416666666668,0.1699228309846507,0.8547572314306942,143.01048951048912,0.0050245378382775,0.0290597678085136,0.4860139860139882,0.0094219189534214,0.7894641069437079
W03536,Home Services,39,4.42,0.971,0.043,2008,0.65,0.957,7.605392364814935,48.166666666666664,12303.083333333334,0.2871309255204473,0.7769217413493916,222.4650349650348,0.0180820554439633,0.1681063549661218,0.8181818181818177,0.0169864737338785,0.6108356627087327
W03537,Delivery,20,4.61,0.81,0.174,1151,0.3333333333333333,0.8260000000000001,7.049254841255837,59.833333333333336,17502.583333333332,0.1413918916907905,0.8761232730667633,380.206293706294,0.0217228672171038,0.2229941556682277,-0.3286713286713278,-0.0054931141282116,0.686091446827876
W03538,Ride-Hailing,20,4.69,0.885,0.188,1042,0.3333333333333333,0.812,6.949856455000773,50.75,30772.166666666668,0.1428451229191435,0.8750092028618213,-595.0069930069939,-0.0193358823072904,-0.1837200188904853,-0.0174825174825169,-0.0003444831031037,0.5239313532953052
W03539,Delivery,12,4.55,0.688,0.265,887,0.2,0.735,6.78897174299217,73.91666666666667,25646.916666666668,0.3275085785808325,0.7532908006282308,58.28321678321763,0.0022725233423075,0.2714193686922911,-0.6958041958041974,-0.0094133600334276,0.22118444041798466
W03540,Delivery,25,4.22,0.891,0.082,2728,0.4166666666666667,0.918,7.911690520708339,107.66666666666669,29638.083333333332,0.1271910961745706,0.8871610176781665,198.86363636363595,0.0067097333564744,0.0096541468685014,2.811188811188816,0.0261101127974193,0.6479430080666854
W03541,Freelance,36,4.65,0.849,0.091,1753,0.6,0.909,7.469654172932128,51.333333333333336,8843.666666666666,0.1616399312449972,0.8608519499912867,95.23776223776233,0.0107690357209787,0.0592939878654165,-0.0559440559440575,-0.0010898192716374,0.7603994724325823
W03542,Ride-Hailing,17,4.58,0.668,0.046,703,0.2833333333333333,0.954,6.556778356158042,48.166666666666664,38291.833333333336,0.3384887211694675,0.7471112637589338,-66.0279720279738,-0.0017243356162447,-0.1920565734025429,-0.6223776223776234,-0.0129213347206427,0.20915182004056218
W03543,Freelance,46,4.18,0.822,0.167,1988,0.7666666666666667,0.833,7.5953872788539725,39.75,29137.0,0.1692309076353951,0.8552630566552155,-94.16783216783207,-0.0032318986912802,-0.0137336563906164,0.4860139860139857,0.012226766943748,0.5673566746661814
W03544,Delivery,12,4.48,0.875,0.152,299,0.2,0.848,5.703782474656201,25.5,47502.833333333336,0.1555134932909215,0.8654161165630213,501.54545454545286,0.0105582218859672,0.0315948172263858,-0.3356643356643358,-0.0131633072809543,0.48111670236886095
W03545,Delivery,12,4.64,0.535,0.35,456,0.2,0.65,6.124683390894205,44.25,22713.583333333332,0.1473170859934545,0.8715986297145627,-46.22727272727278,-0.002035225884391,-0.0798293473356032,0.2482517482517496,0.0056102090000395,0.09704107861712756
W03546,Ride-Hailing,44,4.96,0.958,0.297,2464,0.7333333333333333,0.7030000000000001,7.80994708647679,56.083333333333336,23263.416666666668,0.2421479594529279,0.8050570726215452,-919.597902097902,-0.0395297868440606,-0.3553119774247492,0.3181818181818191,0.0056733756585168,0.5750643017292568
W03547,Ride-Hailing,35,4.28,0.902,0.061,1821,0.5833333333333334,0.939,7.507690077819904,52.0,39420.166666666664,0.0857161288777139,0.9210510679561174,-535.608391608393,-0.013587167099963,-0.0762030919085276,0.167832167832168,0.0032275416890801,0.8388930494749188
W03548,Freelance,12,4.75,0.667,0.069,1245,0.2,0.931,7.1276936993473985,86.0,27907.083333333332,0.1075136773627908,0.902923386356002,181.62587412587345,0.006508235631666,0.0627556186793966,-1.951048951048954,-0.0226866157098715,0.47312368703084234
W03549,Delivery,12,4.28,0.917,0.081,730,0.2,0.919,6.594413459749778,62.833333333333336,11496.916666666666,0.1038419808953838,0.9059267696893062,58.9195804195801,0.005124815820437,0.022926184840645,-0.5244755244755271,-0.0083470905752073,0.49794164528124935
W03550,Freelance,31,4.23,0.778,0.261,2422,0.5166666666666667,0.739,7.792761720816526,75.58333333333333,31230.5,0.1870114198883748,0.8424518780906411,199.30769230769175,0.0063818284147769,0.0162331600617095,0.2272727272727271,0.0030069159065851,0.4470359223120436
W03551,Freelance,28,4.25,0.803,0.131,1357,0.4666666666666667,0.869,7.213768308118642,46.833333333333336,16412.333333333332,0.3394198782417575,0.7465918762626471,45.034965034965275,0.0027439708980014,0.034934325051432,0.734265734265735,0.0156782719060299,0.23509466380738842
W03552,Ride-Hailing,19,4.7,0.799,0.203,514,0.3166666666666666,0.7969999999999999,6.244166900663736,27.166666666666668,20609.666666666668,0.1344594865599278,0.8814770486272231,-114.7202797202802,-0.0055663335839305,-0.108741862627873,-0.0979020979020979,-0.0036037582049852,0.3279892141626662
W03553,Delivery,45,4.58,0.886,0.096,3004,0.75,0.904,8.008032846969307,68.5,30249.583333333332,0.1751464844150833,0.8509577429385233,421.4580419580416,0.0139326891651303,0.1173545499751368,-0.7412587412587417,-0.0108212954928283,0.8571371761338507
W03554,Ride-Hailing,14,4.47,0.876,0.136,1007,0.2333333333333333,0.864,6.915723448631314,73.66666666666667,19707.583333333332,0.2042914141639173,0.8303638041746338,-103.49300699300731,-0.005251430641826,0.1095195817302948,0.4055944055944055,0.0055058064107837,0.31522522621103694
